family,prompt_id,variant,exact_match,edit_ratio,token_jaccard,cosine,judge_equivalent,judge_reason
arc,Mercury_417466,dyop_native_8,False,0.4259259259259259,0.4017094017094017,0.9853520447278242,True,Same answer D with photosynthesis explanation as energy basis of food webs; truncation doesn't change meaning
arc,Mercury_417466,dyop_native_6,False,0.4529914529914529,0.2903225806451613,0.9596573329370646,True,Same answer D with valid photosynthesis explanation; truncation/extra distractor analysis doesn't alter core conclusion
arc,Mercury_7081673,dyop_native_8,False,0.4422043010752688,0.4126984126984127,0.9872150265376316,True,Same answer B with same rationale that masks filter airborne particles like mold spores
arc,Mercury_7081673,dyop_native_6,False,0.4139784946236559,0.3357142857142857,0.9664201960815572,True,"Same answer B, same explanation of filtering airborne contaminants; truncation does not break equivalence"
arc,Mercury_7239733,dyop_native_8,False,0.2451708766716196,0.2307692307692307,0.8791279389778204,False,"Reference is truncated mid-analysis, never states an answer and leans toward muscle cells; variant clearly concludes D ovary cells, so factual content differs"
arc,Mercury_7239733,dyop_native_6,False,0.2389649923896499,0.208955223880597,0.8623846903525191,False,"Reference does not reach a conclusion (truncated, trending to muscle cells), while variant gives definitive answer D ovary cells; not the same conveyed content"
arc,NYSEDREGENTS_2015_4_8,dyop_native_8,False,0.3230016313213703,0.3076923076923077,0.963661056339463,True,Same answer D soft; correctly explains other options describe color/temperature/non-texture traits
arc,NYSEDREGENTS_2015_4_8,dyop_native_6,False,0.2944881889763779,0.3095238095238095,0.9554975447035884,True,Same answer D soft with correct dismissal of other options; truncation does not change conclusion
arc,Mercury_7037258,dyop_native_8,False,0.4627737226277372,0.417391304347826,0.9573357837757016,True,Same answer C with consistent explanation of protons/neutrons/electrons and charge arrangement
arc,Mercury_7037258,dyop_native_6,False,0.3275613275613276,0.25,0.935105752499374,True,Same answer C; truncated option-by-option breakdown but same conclusion and core content
arc,CSZ20679,dyop_native_8,False,0.5946791862284819,0.4838709677419355,0.9882835243278264,True,"Same option-by-option analysis, truncated mid-light-year explanation without stating a final answer; no contradicted fact, matches reference trajectory toward C."
arc,CSZ20679,dyop_native_6,False,0.2376395534290271,0.1788617886178861,0.8746418949772273,False,"Explicitly states the answer is D (astronomical unit), a wrong/contradictory conclusion versus the reference which leans toward C (light-year)."
arc,Mercury_182158,dyop_native_8,False,0.3544494720965309,0.221311475409836,0.9173549829015476,True,Same answer D with same rationale of cleaning instruments and table tops as final step
arc,Mercury_182158,dyop_native_6,False,0.4012066365007541,0.3739130434782609,0.9456142436559,True,"Same answer D, explicitly states last step is to wash instruments and table tops, matching reference"
arc,Mercury_7216668,dyop_native_8,False,0.4108019639934533,0.3917525773195876,0.962610939592174,False,Contradicts reference by claiming centimeters (a length unit) is suitable for measuring mass; never clearly identifies grams as the answer
arc,Mercury_7216668,dyop_native_6,False,0.3053892215568862,0.2966101694915254,0.874683523046097,True,Correctly selects C grams with consistent reasoning that meters/centimeters measure length not mass
arc,MCAS_2001_5_19,dyop_native_8,False,0.3804347826086957,0.3368421052631579,0.960711468068892,True,States C. Food and explains photosynthesis converting CO2 into glucose; same conclusion and facts
